"","Gender","Own_car","Own_realty","No_children","Income","Income_type","Education","Marital_status","Housing_type","DateOfBirth","DateOfEmployed","Workphone","Phone","Email","Occupation","No_family_members","Risk_user"
"21579","2","0","1",1,112500,"Commercial associate","Secondary","Civil marriage","House / apartment","1929-02-11","1966-04-22","0","1","0","Sales staff",3,"0"
"21580","2","0","1",1,112500,"Commercial associate","Secondary","Civil marriage","House / apartment","1929-02-11","1966-04-22","0","1","0","Sales staff",3,"0"
"21581","2","1","1",0,112500,"Working","Secondary","Married","House / apartment","1929-03-25","1967-07-21","1","1","0","Accountants",2,"0"
"21582","2","1","1",0,112500,"Working","Secondary","Married","House / apartment","1929-03-25","1967-07-21","1","1","0","Accountants",2,"0"
"21583","2","1","1",0,112500,"Working","Secondary","Married","House / apartment","1929-03-25","1967-07-21","1","1","0","Accountants",2,"0"
"21584","2","1","1",0,112500,"Working","Secondary","Married","House / apartment","1929-03-25","1967-07-21","1","1","0","Accountants",2,"0"
"21585","2","1","1",0,112500,"Working","Secondary","Married","House / apartment","1929-03-25","1967-07-21","1","1","0","Accountants",2,"0"
"21586","2","1","1",3,225000,"Commercial associate","Secondary","Married","House / apartment","1931-10-05","1963-02-19","0","0","0","Sales staff",5,"0"
"21587","2","1","1",3,225000,"Commercial associate","Secondary","Married","House / apartment","1931-10-05","1963-02-19","0","0","0","Sales staff",5,"0"
"21588","1","1","1",1,292500,"Commercial associate","Higher education","Married","House / apartment","1941-07-14","1967-12-21","1","1","1","Core staff",3,"0"
"21589","1","1","1",1,292500,"Commercial associate","Higher education","Married","House / apartment","1941-07-14","1967-12-21","1","1","1","Core staff",3,"0"
"21590","1","1","1",1,292500,"Commercial associate","Higher education","Married","House / apartment","1941-07-14","1967-12-21","1","1","1","Core staff",3,"0"
"21591","1","1","1",1,292500,"Commercial associate","Higher education","Married","House / apartment","1941-07-14","1967-12-21","1","1","1","Core staff",3,"0"
"21592","1","1","1",1,292500,"Commercial associate","Higher education","Married","House / apartment","1941-07-14","1967-12-21","1","1","1","Core staff",3,"0"
"21593","1","1","1",1,292500,"Commercial associate","Higher education","Married","House / apartment","1941-07-14","1967-12-21","1","1","1","Core staff",3,"0"
"21594","1","1","1",1,292500,"Commercial associate","Higher education","Married","House / apartment","1941-07-14","1967-12-21","1","1","1","Core staff",3,"0"
"21595","2","0","1",0,202500,"Working","Higher education","Married","House / apartment","1934-11-15","1967-10-21","1","1","0","Accountants",2,"0"
"21596","2","0","1",0,202500,"Working","Higher education","Married","House / apartment","1934-11-15","1967-10-21","1","1","0","Accountants",2,"0"
"21597","2","0","1",0,202500,"Working","Higher education","Married","House / apartment","1934-11-15","1967-10-21","1","1","0","Accountants",2,"0"
"21598","2","0","1",0,202500,"Working","Higher education","Married","House / apartment","1934-11-15","1967-10-21","1","1","0","Accountants",2,"0"
"21599","2","0","1",0,202500,"Working","Higher education","Married","House / apartment","1934-11-15","1967-10-21","1","1","0","Accountants",2,"0"
"21600","2","0","1",0,202500,"Working","Higher education","Married","House / apartment","1934-11-15","1967-10-21","1","1","0","Accountants",2,"0"
"21601","2","0","1",0,202500,"Working","Higher education","Married","House / apartment","1934-11-15","1967-10-21","1","1","0","Accountants",2,"0"
"21602","2","0","1",0,126000,"State servant","Higher education","Married","House / apartment","1918-04-16","1949-11-20","0","0","0","Core staff",2,"0"
"21603","2","0","1",0,126000,"State servant","Higher education","Married","House / apartment","1918-04-16","1949-11-20","0","0","0","Core staff",2,"0"
"21604","2","0","1",0,126000,"State servant","Higher education","Married","House / apartment","1918-04-16","1949-11-20","0","0","0","Core staff",2,"0"
"21605","2","0","1",0,126000,"State servant","Higher education","Married","House / apartment","1918-04-16","1949-11-20","0","0","0","Core staff",2,"0"
"21606","2","0","1",0,126000,"State servant","Higher education","Married","House / apartment","1918-04-16","1949-11-20","0","0","0","Core staff",2,"0"
"21607","2","1","1",1,63000,"Working","Secondary","Civil marriage","House / apartment","1932-07-30","1966-07-20","1","1","0","Sales staff",3,"0"
"21608","2","1","1",1,63000,"Working","Secondary","Civil marriage","House / apartment","1932-07-30","1966-07-20","1","1","0","Sales staff",3,"0"
"21609","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21610","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21611","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21612","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21613","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21614","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21615","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21616","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21617","2","1","1",1,135000,"Commercial associate","Higher education","Civil marriage","House / apartment","1939-09-19","1969-08-20","0","1","0","Accountants",3,"0"
"21618","2","0","1",2,54000,"Commercial associate","Higher education","Married","House / apartment","1934-02-28","1969-02-19","1","1","0","Sales staff",4,"0"
"21619","2","0","1",2,54000,"Commercial associate","Higher education","Married","House / apartment","1934-02-28","1969-02-19","1","1","0","Sales staff",4,"0"
"21620","2","0","1",2,54000,"Commercial associate","Higher education","Married","House / apartment","1934-02-28","1969-02-19","1","1","0","Sales staff",4,"0"
"21621","1","1","1",1,225000,"Working","Secondary","Married","House / apartment","1942-07-12","1966-12-20","1","1","1","Sales staff",3,"0"
"21622","1","1","1",1,225000,"Working","Secondary","Married","House / apartment","1942-07-12","1966-12-20","1","1","1","Sales staff",3,"0"
"21623","1","1","1",1,225000,"Working","Secondary","Married","House / apartment","1942-07-12","1966-12-20","1","1","1","Sales staff",3,"0"
"21624","1","1","1",1,225000,"Working","Secondary","Married","House / apartment","1942-07-12","1966-12-20","1","1","1","Sales staff",3,"0"
"21625","1","1","1",1,225000,"Working","Secondary","Married","House / apartment","1942-07-12","1966-12-20","1","1","1","Sales staff",3,"0"
"21626","2","0","1",0,67500,"Working","Secondary","Married","House / apartment","1915-11-20","1954-03-22","0","0","0","Medicine staff",2,"0"
"21627","2","0","1",0,67500,"Working","Secondary","Married","House / apartment","1915-11-20","1954-03-22","0","0","0","Medicine staff",2,"0"
"21628","2","0","1",0,67500,"Working","Secondary","Married","House / apartment","1915-11-20","1954-03-22","0","0","0","Medicine staff",2,"0"
"21629","2","0","1",0,67500,"Working","Secondary","Married","House / apartment","1915-11-20","1954-03-22","0","0","0","Medicine staff",2,"0"
"21630","2","0","1",0,67500,"Working","Secondary","Married","House / apartment","1915-11-20","1954-03-22","0","0","0","Medicine staff",2,"0"
"21631","2","0","1",0,67500,"Working","Secondary","Married","House / apartment","1915-11-20","1954-03-22","0","0","0","Medicine staff",2,"0"
"21632","2","0","1",0,67500,"Working","Secondary","Married","House / apartment","1915-11-20","1954-03-22","0","0","0","Medicine staff",2,"0"
"21633","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1935-05-21","1962-04-22","0","0","0","Laborers",2,"0"
"21634","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1935-05-21","1962-04-22","0","0","0","Laborers",2,"0"
"21635","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1935-05-21","1962-04-22","0","0","0","Laborers",2,"0"
"21636","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1935-05-21","1962-04-22","0","0","0","Laborers",2,"0"
"21637","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1935-05-21","1962-04-22","0","0","0","Laborers",2,"0"
"21638","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1935-05-21","1962-04-22","0","0","0","Laborers",2,"0"
"21639","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1935-05-21","1962-04-22","0","0","0","Laborers",2,"0"
"21640","2","0","1",0,157500,"Commercial associate","Secondary","Widow","House / apartment","1923-10-22","1965-07-20","0","0","0","Core staff",1,"0"
"21641","2","0","1",0,157500,"Commercial associate","Secondary","Widow","House / apartment","1923-10-22","1965-07-20","0","0","0","Core staff",1,"0"
"21642","2","0","1",0,157500,"Commercial associate","Secondary","Widow","House / apartment","1923-10-22","1965-07-20","0","0","0","Core staff",1,"0"
"21643","2","0","1",0,157500,"Commercial associate","Secondary","Widow","House / apartment","1923-10-22","1965-07-20","0","0","0","Core staff",1,"0"
"21644","2","0","1",0,157500,"Commercial associate","Secondary","Widow","House / apartment","1923-10-22","1965-07-20","0","0","0","Core staff",1,"0"
"21645","2","0","1",0,135000,"Working","Secondary","Married","House / apartment","1903-01-24","1961-08-20","0","1","0","Medicine staff",2,"0"
"21646","2","0","1",0,135000,"Working","Secondary","Married","House / apartment","1903-01-24","1961-08-20","0","1","0","Medicine staff",2,"0"
"21647","2","0","1",0,135000,"Working","Secondary","Married","House / apartment","1903-01-24","1961-08-20","0","1","0","Medicine staff",2,"0"
"21648","2","0","1",0,135000,"Working","Secondary","Married","House / apartment","1903-01-24","1961-08-20","0","1","0","Medicine staff",2,"0"
"21649","2","0","1",0,135000,"Working","Secondary","Married","House / apartment","1903-01-24","1961-08-20","0","1","0","Medicine staff",2,"0"
"21650","2","0","1",3,135000,"Commercial associate","Secondary","Married","House / apartment","1934-10-22","1967-11-21","0","0","0","Sales staff",5,"0"
"21651","2","0","1",3,135000,"Commercial associate","Secondary","Married","House / apartment","1934-10-22","1967-11-21","0","0","0","Sales staff",5,"0"
"21652","2","0","1",3,135000,"Commercial associate","Secondary","Married","House / apartment","1934-10-22","1967-11-21","0","0","0","Sales staff",5,"0"
"21653","2","0","1",3,135000,"Commercial associate","Secondary","Married","House / apartment","1934-10-22","1967-11-21","0","0","0","Sales staff",5,"0"
"21654","2","0","1",3,135000,"Commercial associate","Secondary","Married","House / apartment","1934-10-22","1967-11-21","0","0","0","Sales staff",5,"0"
"21655","2","0","1",3,135000,"Commercial associate","Secondary","Married","House / apartment","1934-10-22","1967-11-21","0","0","0","Sales staff",5,"0"
"21656","1","0","1",1,81000,"Working","Secondary","Married","House / apartment","1926-01-17","1959-12-21","0","1","0","Laborers",3,"1"
"21657","1","0","1",1,81000,"Working","Secondary","Married","House / apartment","1926-01-17","1959-12-21","0","1","0","Laborers",3,"1"
"21658","1","0","1",1,81000,"Working","Secondary","Married","House / apartment","1926-01-17","1959-12-21","0","1","0","Laborers",3,"1"
"21659","1","0","1",1,81000,"Working","Secondary","Married","House / apartment","1926-01-17","1959-12-21","0","1","0","Laborers",3,"1"
"21660","2","1","0",0,225000,"Commercial associate","Higher education","Married","With parents","1937-08-14","1969-07-20","0","0","0","Accountants",2,"1"
"21661","2","1","0",0,225000,"Commercial associate","Higher education","Married","With parents","1937-08-14","1969-07-20","0","0","0","Accountants",2,"1"
"21662","2","1","0",0,225000,"Commercial associate","Higher education","Married","With parents","1937-08-14","1969-07-20","0","0","0","Accountants",2,"1"
"21663","2","1","0",0,225000,"Commercial associate","Higher education","Married","With parents","1937-08-14","1969-07-20","0","0","0","Accountants",2,"1"
"21664","2","1","0",0,225000,"Commercial associate","Higher education","Married","With parents","1937-08-14","1969-07-20","0","0","0","Accountants",2,"1"
"21665","1","0","1",0,90000,"Working","Secondary","Single","House / apartment","1941-01-24","1969-05-20","1","1","0","Drivers",1,"0"
"21666","1","0","1",0,90000,"Working","Secondary","Single","House / apartment","1941-01-24","1969-05-20","1","1","0","Drivers",1,"0"
"21667","1","0","1",0,90000,"Working","Secondary","Single","House / apartment","1941-01-24","1969-05-20","1","1","0","Drivers",1,"0"
"21668","1","0","1",0,90000,"Working","Secondary","Single","House / apartment","1941-01-24","1969-05-20","1","1","0","Drivers",1,"0"
"21669","2","0","1",2,202500,"State servant","Secondary","Married","Co-op apartment","1931-08-02","1965-02-19","0","0","0","High skill tech staff",4,"0"
"21670","2","0","1",2,202500,"State servant","Secondary","Married","Co-op apartment","1931-08-02","1965-02-19","0","0","0","High skill tech staff",4,"0"
"21671","1","0","1",2,135000,"Commercial associate","Secondary","Married","House / apartment","1936-01-02","1969-05-20","1","1","0","Laborers",4,"0"
"21672","1","0","1",2,135000,"Commercial associate","Secondary","Married","House / apartment","1936-01-02","1969-05-20","1","1","0","Laborers",4,"0"
"21673","1","0","1",2,135000,"Commercial associate","Secondary","Married","House / apartment","1936-01-02","1969-05-20","1","1","0","Laborers",4,"0"
"21674","1","0","1",2,135000,"Commercial associate","Secondary","Married","House / apartment","1936-01-02","1969-05-20","1","1","0","Laborers",4,"0"
"21675","1","0","1",2,135000,"Commercial associate","Secondary","Married","House / apartment","1936-01-02","1969-05-20","1","1","0","Laborers",4,"0"
"21676","1","0","1",2,135000,"Commercial associate","Secondary","Married","House / apartment","1936-01-02","1969-05-20","1","1","0","Laborers",4,"0"
"21677","1","1","1",0,112500,"Working","Secondary","Single","House / apartment","1945-10-05","1969-06-20","1","0","0","Laborers",1,"0"
"21678","1","1","1",0,112500,"Working","Secondary","Single","House / apartment","1945-10-05","1969-06-20","1","0","0","Laborers",1,"0"
"21679","2","0","1",2,180000,"Working","Secondary","Married","House / apartment","1933-06-03","1951-12-21","1","0","0","Core staff",4,"0"
"21680","2","0","1",2,180000,"Working","Secondary","Married","House / apartment","1933-06-03","1951-12-21","1","0","0","Core staff",4,"0"
"21681","2","0","1",2,180000,"Working","Secondary","Married","House / apartment","1933-06-03","1951-12-21","1","0","0","Core staff",4,"0"
"21682","2","0","1",2,180000,"Working","Secondary","Married","House / apartment","1933-06-03","1951-12-21","1","0","0","Core staff",4,"0"
"21683","2","0","1",2,180000,"Working","Secondary","Married","House / apartment","1933-06-03","1951-12-21","1","0","0","Core staff",4,"0"
"21684","2","0","1",2,180000,"Working","Secondary","Married","House / apartment","1933-06-03","1951-12-21","1","0","0","Core staff",4,"0"
"21685","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21686","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21687","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21688","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21689","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21690","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21691","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21692","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21693","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21694","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21695","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21696","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21697","2","0","1",0,157500,"Working","Secondary","Separated","House / apartment","1919-03-30","1965-10-20","0","0","0","Sales staff",1,"0"
"21698","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21699","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21700","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21701","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21702","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21703","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21704","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21705","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21706","1","1","1",1,225000,"Commercial associate","Secondary","Married","House / apartment","1939-01-30","1967-01-20","0","0","0","Managers",3,"1"
"21707","1","1","0",0,220500,"Working","Secondary","Married","House / apartment","1907-12-31","1959-06-21","0","1","0","Laborers",2,"0"
"21708","1","1","0",0,220500,"Working","Secondary","Married","House / apartment","1907-12-31","1959-06-21","0","1","0","Laborers",2,"0"
"21709","1","1","0",0,220500,"Working","Secondary","Married","House / apartment","1907-12-31","1959-06-21","0","1","0","Laborers",2,"0"
"21710","2","1","1",0,126000,"Working","Lower secondary","Married","With parents","1937-12-01","1969-03-22","0","1","0","Core staff",2,"1"
"21711","2","1","1",0,126000,"Working","Lower secondary","Married","With parents","1937-12-01","1969-03-22","0","1","0","Core staff",2,"1"
"21712","2","1","1",0,126000,"Working","Lower secondary","Married","With parents","1937-12-01","1969-03-22","0","1","0","Core staff",2,"1"
"21713","2","1","1",0,126000,"Working","Lower secondary","Married","With parents","1937-12-01","1969-03-22","0","1","0","Core staff",2,"1"
"21714","2","1","1",0,126000,"Working","Lower secondary","Married","With parents","1937-12-01","1969-03-22","0","1","0","Core staff",2,"1"
"21715","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21716","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21717","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21718","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21719","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21720","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21721","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21722","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21723","2","0","1",0,112500,"State servant","Secondary","Married","House / apartment","1922-02-09","1959-11-21","0","0","1","Medicine staff",2,"0"
"21724","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1939-09-28","1965-07-20","0","0","0","Laborers",2,"0"
"21725","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1939-09-28","1965-07-20","0","0","0","Laborers",2,"0"
"21726","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1939-09-28","1965-07-20","0","0","0","Laborers",2,"0"
"21727","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1939-09-28","1965-07-20","0","0","0","Laborers",2,"0"
"21728","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1939-09-28","1965-07-20","0","0","0","Laborers",2,"0"
"21729","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1939-09-28","1965-07-20","0","0","0","Laborers",2,"0"
"21730","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21731","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21732","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21733","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21734","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21735","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21736","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21737","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21738","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21739","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21740","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21741","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21742","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21743","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21744","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21745","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21746","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21747","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21748","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21749","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21750","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21751","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21752","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21753","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21754","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21755","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21756","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21757","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21758","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21759","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21760","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21761","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21762","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21763","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21764","2","0","1",1,157500,"State servant","Secondary","Single","House / apartment","1935-04-19","1966-04-22","0","0","0","Waiters/barmen staff",2,"0"
"21765","2","1","1",0,67500,"State servant","Higher education","Civil marriage","House / apartment","1937-04-10","1968-06-20","0","0","0","Core staff",2,"1"
"21766","2","0","1",2,112500,"Working","Secondary","Married","House / apartment","1930-01-03","1966-07-20","1","0","0","Sales staff",4,"0"
"21767","2","0","1",2,112500,"Working","Secondary","Married","House / apartment","1930-01-03","1966-07-20","1","0","0","Sales staff",4,"0"
"21768","2","0","1",2,112500,"Working","Secondary","Married","House / apartment","1930-01-03","1966-07-20","1","0","0","Sales staff",4,"0"
"21769","1","1","1",1,225000,"Working","Higher education","Single","House / apartment","1941-09-30","1969-04-27","0","0","0","Laborers",2,"0"
"21770","1","1","1",1,225000,"Working","Higher education","Single","House / apartment","1941-09-30","1969-04-27","0","0","0","Laborers",2,"0"
"21771","1","1","1",1,225000,"Working","Higher education","Single","House / apartment","1941-09-30","1969-04-27","0","0","0","Laborers",2,"0"
"21772","2","0","1",2,157500,"Working","Secondary","Married","House / apartment","1939-04-25","1967-12-26","0","1","0","Sales staff",4,"1"
"21773","2","0","1",2,157500,"Working","Secondary","Married","House / apartment","1939-04-25","1967-12-26","0","1","0","Sales staff",4,"1"
"21774","1","1","0",0,162000,"Working","Secondary","Married","House / apartment","1927-05-02","1969-05-25","0","0","0","Drivers",2,"0"
"21775","2","0","1",0,135000,"Commercial associate","Incomplete higher","Single","House / apartment","1939-07-16","1968-08-25","1","0","0","Laborers",1,"0"
"21776","2","0","1",0,135000,"Commercial associate","Incomplete higher","Single","House / apartment","1939-07-16","1968-08-25","1","0","0","Laborers",1,"0"
"21777","2","0","0",1,225000,"Commercial associate","Secondary","Civil marriage","House / apartment","1929-07-30","1960-12-25","0","0","0","Core staff",3,"0"
"21778","2","1","1",0,225000,"Working","Higher education","Married","House / apartment","1925-02-13","1961-11-25","1","1","0","Accountants",2,"0"
"21779","2","1","1",0,225000,"Working","Higher education","Married","House / apartment","1925-02-13","1961-11-25","1","1","0","Accountants",2,"0"
"21780","2","1","1",0,225000,"Working","Higher education","Married","House / apartment","1925-02-13","1961-11-25","1","1","0","Accountants",2,"0"
"21781","2","1","1",0,225000,"Working","Higher education","Married","House / apartment","1925-02-13","1961-11-25","1","1","0","Accountants",2,"0"
"21782","2","1","1",0,225000,"Working","Higher education","Married","House / apartment","1925-02-13","1961-11-25","1","1","0","Accountants",2,"0"
"21783","1","0","1",0,112500,"Commercial associate","Higher education","Married","House / apartment","1914-12-18","1968-06-25","0","0","0","Security staff",2,"1"
"21784","1","0","1",0,112500,"Commercial associate","Higher education","Married","House / apartment","1914-12-18","1968-06-25","0","0","0","Security staff",2,"1"
"21785","1","0","1",0,112500,"Commercial associate","Higher education","Married","House / apartment","1914-12-18","1968-06-25","0","0","0","Security staff",2,"1"
