"","Gender","Own_car","Own_realty","No_children","Income","Income_type","Education","Marital_status","Housing_type","DateOfBirth","DateOfEmployed","Workphone","Phone","Email","Occupation","No_family_members","Risk_user"
"22368","Male","1","0",0,166500,"Commercial associate","Incomplete higher","Single","House / apartment","1941-01-25","1964-06-15","1","0","0","Laborers",1,"0"
"22369","Male","1","0",0,166500,"Commercial associate","Incomplete higher","Single","House / apartment","1941-01-25","1964-06-15","1","0","0","Laborers",1,"0"
"22370","Male","1","0",0,166500,"Commercial associate","Incomplete higher","Single","House / apartment","1941-01-25","1964-06-15","1","0","0","Laborers",1,"0"
"22371","Male","1","0",0,166500,"Commercial associate","Incomplete higher","Single","House / apartment","1941-01-25","1964-06-15","1","0","0","Laborers",1,"1"
"22372","Female","0","0",0,135000,"Working","Secondary","Single","House / apartment","1926-05-20","1960-03-15","1","0","0","Laborers",1,"0"
"22373","Female","0","0",0,135000,"Working","Secondary","Single","House / apartment","1926-05-20","1960-03-15","1","0","0","Laborers",1,"0"
"22374","Male","1","0",1,234000,"Working","Secondary","Married","House / apartment","1934-11-10","1956-09-15","1","0","0","Laborers",3,"0"
"22375","Male","1","0",1,234000,"Working","Secondary","Married","House / apartment","1934-11-10","1956-09-15","1","0","0","Laborers",3,"0"
"22376","Male","1","0",1,234000,"Working","Secondary","Married","House / apartment","1934-11-10","1956-09-15","1","0","0","Laborers",3,"1"
"22377","Male","1","0",1,234000,"Working","Secondary","Married","House / apartment","1934-11-10","1956-09-15","1","0","0","Laborers",3,"0"
"22378","Female","0","0",0,405000,"Commercial associate","Higher education","Married","House / apartment","1932-07-07","1969-06-15","0","1","0","Managers",2,"1"
"22379","Female","0","0",0,405000,"Commercial associate","Higher education","Married","House / apartment","1932-07-07","1969-06-15","0","1","0","Managers",2,"0"
"22380","Female","0","0",0,405000,"Commercial associate","Higher education","Married","House / apartment","1932-07-07","1969-06-15","0","1","0","Managers",2,"1"
"22381","Female","0","0",0,405000,"Commercial associate","Higher education","Married","House / apartment","1932-07-07","1969-06-15","0","1","0","Managers",2,"0"
"22382","Female","0","0",0,405000,"Commercial associate","Higher education","Married","House / apartment","1932-07-07","1969-06-15","0","1","0","Managers",2,"0"
"22383","Female","0","0",0,405000,"Commercial associate","Higher education","Married","House / apartment","1932-07-07","1969-06-15","0","1","0","Managers",2,"0"
"22384","Female","0","0",0,405000,"Commercial associate","Higher education","Married","House / apartment","1932-07-07","1969-06-15","0","1","0","Managers",2,"0"
"22385","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"0"
"22386","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"1"
"22387","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"0"
"22388","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"0"
"22389","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"1"
"22390","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"0"
"22391","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"0"
"22392","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"0"
"22393","Male","1","0",1,225000,"Working","Secondary","Married","House / apartment","1928-04-08","1950-02-15","1","1","0","High skill tech staff",3,"0"
"22394","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22395","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22396","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22397","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22398","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"1"
"22399","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22400","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22401","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22402","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22403","Male","1","0",2,157500,"Commercial associate","Higher education","Separated","Office apartment","1933-01-01","1966-04-15","0","1","0","Managers",3,"0"
"22404","Female","0","0",1,135000,"State servant","Higher education","Married","House / apartment","1944-02-13","1967-03-16","1","0","0","Managers",3,"1"
"22405","Female","0","0",1,135000,"State servant","Higher education","Married","House / apartment","1944-02-13","1967-03-16","1","0","0","Managers",3,"1"
"22406","Female","0","0",1,135000,"State servant","Higher education","Married","House / apartment","1944-02-13","1967-03-16","1","0","0","Managers",3,"0"
"22407","Female","0","0",1,135000,"State servant","Higher education","Married","House / apartment","1944-02-13","1967-03-16","1","0","0","Managers",3,"0"
"22408","Female","0","0",1,135000,"State servant","Higher education","Married","House / apartment","1944-02-13","1967-03-16","1","0","0","Managers",3,"0"
"22409","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1933-08-26","1967-03-16","1","0","0","Sales staff",2,"0"
"22410","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1933-08-26","1967-03-16","1","0","0","Sales staff",2,"0"
"22411","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1933-08-26","1967-03-16","1","0","0","Sales staff",2,"0"
"22412","Female","0","0",1,157500,"Working","Secondary","Married","House / apartment","1942-05-21","1962-01-15","1","1","0","Sales staff",3,"0"
"22413","Female","0","0",1,157500,"Working","Secondary","Married","House / apartment","1942-05-21","1962-01-15","1","1","0","Sales staff",3,"0"
"22414","Female","0","0",1,157500,"Working","Secondary","Married","House / apartment","1942-05-21","1962-01-15","1","1","0","Sales staff",3,"0"
"22415","Female","0","0",1,157500,"Working","Secondary","Married","House / apartment","1942-05-21","1962-01-15","1","1","0","Sales staff",3,"0"
"22416","Female","0","0",1,157500,"Working","Secondary","Married","House / apartment","1942-05-21","1962-01-15","1","1","0","Sales staff",3,"0"
"22417","Female","0","0",1,157500,"Working","Secondary","Married","House / apartment","1942-05-21","1962-01-15","1","1","0","Sales staff",3,"0"
"22418","Female","0","0",1,157500,"Working","Secondary","Married","House / apartment","1942-05-21","1962-01-15","1","1","0","Sales staff",3,"0"
"22419","Male","0","0",0,225000,"Commercial associate","Secondary","Married","House / apartment","1941-01-10","1966-06-15","0","0","0","Laborers",2,"0"
"22420","Male","1","0",0,315000,"Working","Secondary","Married","Rented apartment","1940-05-07","1967-10-16","0","1","0","Drivers",2,"1"
"22421","Male","1","0",0,81000,"Working","Secondary","Married","House / apartment","1926-11-05","1946-06-15","1","0","0","Drivers",2,"0"
"22422","Male","1","0",0,81000,"Working","Secondary","Married","House / apartment","1926-11-05","1946-06-15","1","0","0","Drivers",2,"0"
"22423","Male","1","0",2,72000,"Working","Secondary","Married","House / apartment","1936-03-30","1964-01-16","1","1","0","Drivers",4,"0"
"22424","Male","1","0",0,135000,"Working","Secondary","Married","House / apartment","1922-03-22","1959-04-16","1","1","0","Drivers",2,"0"
"22425","Male","1","0",0,135000,"Working","Secondary","Married","House / apartment","1922-03-22","1959-04-16","1","1","0","Drivers",2,"0"
"22426","Male","1","0",0,135000,"Working","Secondary","Married","House / apartment","1922-03-22","1959-04-16","1","1","0","Drivers",2,"0"
"22427","Male","1","0",0,135000,"Working","Secondary","Married","House / apartment","1922-03-22","1959-04-16","1","1","0","Drivers",2,"0"
"22428","Male","1","0",0,135000,"Working","Secondary","Married","House / apartment","1922-03-22","1959-04-16","1","1","0","Drivers",2,"0"
"22429","Male","1","0",0,135000,"Working","Secondary","Married","House / apartment","1922-03-22","1959-04-16","1","1","0","Drivers",2,"0"
"22430","Male","1","0",0,135000,"Working","Secondary","Married","House / apartment","1922-03-22","1959-04-16","1","1","0","Drivers",2,"0"
"22431","Male","1","0",0,135000,"Working","Secondary","Married","House / apartment","1922-03-22","1959-04-16","1","1","0","Drivers",2,"0"
"22432","Male","1","0",0,337500,"Working","Secondary","Married","House / apartment","1930-05-12","1967-03-16","0","1","0","Drivers",2,"0"
"22433","Male","1","0",0,337500,"Working","Secondary","Married","House / apartment","1930-05-12","1967-03-16","0","1","0","Drivers",2,"0"
"22434","Male","1","0",0,337500,"Working","Secondary","Married","House / apartment","1930-05-12","1967-03-16","0","1","0","Drivers",2,"0"
"22435","Male","1","0",1,202500,"Working","Incomplete higher","Married","House / apartment","1937-11-05","1969-05-15","1","0","0","Drivers",3,"0"
"22436","Male","1","0",1,202500,"Working","Incomplete higher","Married","House / apartment","1937-11-05","1969-05-15","1","0","0","Drivers",3,"0"
"22437","Male","1","0",1,202500,"Working","Incomplete higher","Married","House / apartment","1937-11-05","1969-05-15","1","0","0","Drivers",3,"0"
"22438","Male","1","0",1,202500,"Working","Incomplete higher","Married","House / apartment","1937-11-05","1969-05-15","1","0","0","Drivers",3,"0"
"22439","Male","1","0",1,202500,"Working","Incomplete higher","Married","House / apartment","1937-11-05","1969-05-15","1","0","0","Drivers",3,"0"
"22440","Male","1","0",1,202500,"Working","Incomplete higher","Married","House / apartment","1937-11-05","1969-05-15","1","0","0","Drivers",3,"0"
"22441","Male","1","0",1,202500,"Working","Incomplete higher","Married","House / apartment","1937-11-05","1969-05-15","1","0","0","Drivers",3,"0"
"22442","Male","1","0",1,202500,"Working","Incomplete higher","Married","House / apartment","1937-11-05","1969-05-15","1","0","0","Drivers",3,"0"
"22443","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22444","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22445","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22446","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22447","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22448","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22449","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22450","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22451","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22452","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22453","Male","0","0",1,180000,"Commercial associate","Lower secondary","Married","House / apartment","1940-01-19","1963-03-16","1","0","0","Laborers",3,"0"
"22454","Female","0","0",0,157500,"Working","Higher education","Separated","House / apartment","1922-10-23","1961-10-15","0","0","0","Medicine staff",1,"0"
"22455","Female","0","0",0,157500,"Working","Higher education","Separated","House / apartment","1922-10-23","1961-10-15","0","0","0","Medicine staff",1,"0"
"22456","Female","0","0",0,157500,"Working","Higher education","Separated","House / apartment","1922-10-23","1961-10-15","0","0","0","Medicine staff",1,"0"
"22457","Female","0","0",0,157500,"Working","Higher education","Separated","House / apartment","1922-10-23","1961-10-15","0","0","0","Medicine staff",1,"0"
"22458","Female","0","0",0,157500,"Working","Higher education","Separated","House / apartment","1922-10-23","1961-10-15","0","0","0","Medicine staff",1,"0"
"22459","Female","0","0",0,157500,"Working","Higher education","Separated","House / apartment","1922-10-23","1961-10-15","0","0","0","Medicine staff",1,"0"
"22460","Female","0","0",0,157500,"Working","Higher education","Separated","House / apartment","1922-10-23","1961-10-15","0","0","0","Medicine staff",1,"0"
"22461","Female","0","0",0,157500,"Working","Higher education","Separated","House / apartment","1922-10-23","1961-10-15","0","0","0","Medicine staff",1,"0"
"22462","Female","1","0",0,225000,"Working","Higher education","Single","House / apartment","1914-09-12","1967-03-16","1","1","0","Accountants",1,"0"
"22463","Female","1","0",0,225000,"Working","Higher education","Single","House / apartment","1914-09-12","1967-03-16","1","1","0","Accountants",1,"0"
"22464","Female","1","0",0,225000,"Working","Higher education","Single","House / apartment","1914-09-12","1967-03-16","1","1","0","Accountants",1,"0"
"22465","Female","1","0",0,225000,"Working","Higher education","Single","House / apartment","1914-09-12","1967-03-16","1","1","0","Accountants",1,"0"
"22466","Female","1","0",0,225000,"Working","Higher education","Single","House / apartment","1914-09-12","1967-03-16","1","1","0","Accountants",1,"0"
"22467","Male","1","0",1,157500,"Working","Secondary","Married","House / apartment","1939-02-05","1964-10-15","1","1","0","Drivers",3,"0"
"22468","Male","1","0",1,157500,"Working","Secondary","Married","House / apartment","1939-02-05","1964-10-15","1","1","0","Drivers",3,"0"
"22469","Male","1","0",1,157500,"Working","Secondary","Married","House / apartment","1939-02-05","1964-10-15","1","1","0","Drivers",3,"0"
"22470","Male","1","0",1,157500,"Working","Secondary","Married","House / apartment","1939-02-05","1964-10-15","1","1","0","Drivers",3,"0"
"22471","Male","1","0",1,157500,"Working","Secondary","Married","House / apartment","1939-02-05","1964-10-15","1","1","0","Drivers",3,"0"
"22472","Female","0","0",1,157500,"Commercial associate","Higher education","Married","House / apartment","1936-12-14","1967-06-16","1","0","0","Laborers",3,"0"
"22473","Female","0","0",1,157500,"Commercial associate","Higher education","Married","House / apartment","1936-12-14","1967-06-16","1","0","0","Laborers",3,"0"
"22474","Female","0","0",1,157500,"Commercial associate","Higher education","Married","House / apartment","1936-12-14","1967-06-16","1","0","0","Laborers",3,"0"
"22475","Female","0","0",1,157500,"Commercial associate","Higher education","Married","House / apartment","1936-12-14","1967-06-16","1","0","0","Laborers",3,"0"
"22476","Male","0","0",0,225000,"Working","Secondary","Married","House / apartment","1944-12-09","1967-02-15","0","1","0","Laborers",2,"0"
"22477","Male","0","0",0,225000,"Working","Secondary","Married","House / apartment","1944-12-09","1967-02-15","0","1","0","Laborers",2,"0"
"22478","Male","0","0",0,225000,"Working","Secondary","Married","House / apartment","1944-12-09","1967-02-15","0","1","0","Laborers",2,"0"
"22479","Male","0","0",0,225000,"Working","Secondary","Married","House / apartment","1944-12-09","1967-02-15","0","1","0","Laborers",2,"0"
"22480","Female","0","0",0,315000,"Working","Higher education","Separated","House / apartment","1932-06-21","1964-09-15","0","0","0","Private service staff",1,"0"
"22481","Female","0","0",0,315000,"Working","Higher education","Separated","House / apartment","1932-06-21","1964-09-15","0","0","0","Private service staff",1,"0"
"22482","Female","0","0",0,315000,"Working","Higher education","Separated","House / apartment","1932-06-21","1964-09-15","0","0","0","Private service staff",1,"0"
"22483","Female","0","0",0,315000,"Working","Higher education","Separated","House / apartment","1932-06-21","1964-09-15","0","0","0","Private service staff",1,"0"
"22484","Male","1","0",0,180000,"Working","Secondary","Married","House / apartment","1942-09-12","1966-10-15","0","0","0","Core staff",2,"0"
"22485","Male","1","0",0,180000,"Working","Secondary","Married","House / apartment","1942-09-12","1966-10-15","0","0","0","Core staff",2,"0"
"22486","Male","1","0",2,292500,"Commercial associate","Higher education","Married","House / apartment","1934-09-15","1965-04-15","0","1","0","Managers",4,"0"
"22487","Female","0","0",0,180000,"Working","Higher education","Married","House / apartment","1921-03-20","1963-04-16","1","0","0","Managers",2,"0"
"22488","Female","0","0",0,180000,"Working","Higher education","Married","House / apartment","1921-03-20","1963-04-16","1","0","0","Managers",2,"0"
"22489","Female","0","0",0,180000,"Working","Higher education","Married","House / apartment","1921-03-20","1963-04-16","1","0","0","Managers",2,"0"
"22490","Female","0","0",0,135000,"Working","Secondary","Married","House / apartment","1927-07-27","1967-08-16","0","0","0","Private service staff",2,"0"
"22491","Female","0","0",0,135000,"Working","Secondary","Married","House / apartment","1927-07-27","1967-08-16","0","0","0","Private service staff",2,"0"
"22492","Female","0","0",0,135000,"Working","Secondary","Married","House / apartment","1927-07-27","1967-08-16","0","0","0","Private service staff",2,"0"
"22493","Female","0","0",0,135000,"Working","Secondary","Married","House / apartment","1927-07-27","1967-08-16","0","0","0","Private service staff",2,"0"
"22494","Female","0","0",0,135000,"Working","Secondary","Married","House / apartment","1927-07-27","1967-08-16","0","0","0","Private service staff",2,"0"
"22495","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22496","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22497","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22498","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22499","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22500","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22501","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22502","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22503","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22504","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22505","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22506","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22507","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22508","Female","0","0",1,157500,"Working","Higher education","Married","House / apartment","1932-11-27","1962-02-15","0","1","0","Accountants",3,"0"
"22509","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"1"
"22510","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"0"
"22511","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"0"
"22512","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"1"
"22513","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"0"
"22514","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"0"
"22515","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"0"
"22516","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"0"
"22517","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"0"
"22518","Male","1","0",0,360000,"Working","Higher education","Civil marriage","House / apartment","1937-08-01","1961-07-15","1","0","0","Managers",2,"1"
"22519","Male","0","0",1,135000,"Working","Secondary","Married","With parents","1944-08-05","1964-09-15","1","0","0","Laborers",3,"0"
"22520","Male","1","0",2,135000,"Working","Secondary","Married","House / apartment","1939-11-12","1969-09-15","1","1","0","Drivers",4,"0"
"22521","Male","1","0",2,135000,"Working","Secondary","Married","House / apartment","1939-11-12","1969-09-15","1","1","0","Drivers",4,"1"
"22522","Male","1","0",2,135000,"Working","Secondary","Married","House / apartment","1939-11-12","1969-09-15","1","1","0","Drivers",4,"0"
"22523","Male","1","0",1,225000,"Commercial associate","Higher education","Married","With parents","1935-09-05","1959-09-16","1","0","0","High skill tech staff",3,"1"
"22524","Male","1","0",1,225000,"Commercial associate","Higher education","Married","With parents","1935-09-05","1959-09-16","1","0","0","High skill tech staff",3,"0"
"22525","Male","1","0",1,225000,"Commercial associate","Higher education","Married","With parents","1935-09-05","1959-09-16","1","0","0","High skill tech staff",3,"1"
"22526","Male","1","0",0,180000,"Working","Secondary","Married","House / apartment","1910-04-03","1956-01-16","1","1","0","Laborers",2,"0"
"22527","Male","1","0",0,180000,"Working","Secondary","Married","House / apartment","1910-04-03","1956-01-16","1","1","0","Laborers",2,"0"
"22528","Male","0","0",1,135000,"Working","Secondary","Married","House / apartment","1942-05-19","1962-06-15","1","0","0","Laborers",3,"1"
"22529","Male","0","0",1,135000,"Working","Secondary","Married","House / apartment","1942-05-19","1962-06-15","1","0","0","Laborers",3,"1"
"22530","Male","0","0",1,135000,"Working","Secondary","Married","House / apartment","1942-05-19","1962-06-15","1","0","0","Laborers",3,"1"
"22531","Male","0","0",1,135000,"Working","Secondary","Married","House / apartment","1942-05-19","1962-06-15","1","0","0","Laborers",3,"1"
"22532","Female","1","0",0,126000,"Working","Secondary","Separated","House / apartment","1913-03-11","1968-10-15","1","0","0","Accountants",1,"0"
"22533","Female","1","0",0,126000,"Working","Secondary","Separated","House / apartment","1913-03-11","1968-10-15","1","0","0","Accountants",1,"0"
"22534","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22535","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"1"
"22536","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22537","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22538","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22539","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22540","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22541","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22542","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22543","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22544","Male","0","0",0,135000,"Working","Secondary","Married","House / apartment","1929-05-02","1960-05-15","1","0","0","Drivers",2,"0"
"22545","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1918-04-23","1961-05-15","1","0","0","Cooking staff",2,"0"
"22546","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1918-04-23","1961-05-15","1","0","0","Cooking staff",2,"0"
"22547","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1918-04-23","1961-05-15","1","0","0","Cooking staff",2,"0"
"22548","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1918-04-23","1961-05-15","1","0","0","Cooking staff",2,"0"
"22549","Female","0","0",0,157500,"Working","Secondary","Married","House / apartment","1918-04-23","1961-05-15","1","0","0","Cooking staff",2,"0"
"22550","Female","0","0",0,108000,"Working","Secondary","Single","House / apartment","1914-05-05","1946-06-15","1","1","0","Laborers",1,"0"
"22551","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22552","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22553","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22554","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22555","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"1"
"22556","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22557","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22558","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22559","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22560","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"0"
"22561","Male","1","1",0,180000,"State servant","Higher education","Married","House / apartment","1942-05-17","1968-03-29","0","0","0","High skill tech staff",2,"1"
"22562","Female","1","0",0,103500,"Working","Secondary","Married","House / apartment","1914-06-12","1967-04-27","0","0","0","Laborers",2,"0"
"22563","Female","0","0",1,112500,"Working","Secondary","Separated","With parents","1945-05-29","1966-02-26","0","0","0","Waiters/barmen staff",2,"1"
"22564","Female","0","1",1,247500,"Commercial associate","Higher education","Married","House / apartment","1932-11-20","1958-03-29","0","1","0","Managers",3,"0"
"22565","Female","1","1",0,202500,"Working","Secondary","Married","House / apartment","1918-09-07","1961-10-27","0","0","0","Private service staff",2,"0"
"22566","Female","1","1",0,202500,"Working","Secondary","Married","House / apartment","1918-09-07","1961-10-27","0","0","0","Private service staff",2,"0"
"22567","Female","1","1",0,202500,"Working","Secondary","Married","House / apartment","1918-09-07","1961-10-27","0","0","0","Private service staff",2,"0"
"22568","Female","1","1",0,202500,"Working","Secondary","Married","House / apartment","1918-09-07","1961-10-27","0","0","0","Private service staff",2,"0"
"22569","Female","0","1",0,121500,"Working","Secondary","Civil marriage","House / apartment","1919-04-26","1947-08-27","0","0","0","High skill tech staff",2,"0"
"22570","Female","0","1",0,121500,"Working","Secondary","Civil marriage","House / apartment","1919-04-26","1947-08-27","0","0","0","High skill tech staff",2,"0"
"22571","Female","0","1",0,121500,"Working","Secondary","Civil marriage","House / apartment","1919-04-26","1947-08-27","0","0","0","High skill tech staff",2,"0"
"22572","Female","0","1",0,121500,"Working","Secondary","Civil marriage","House / apartment","1919-04-26","1947-08-27","0","0","0","High skill tech staff",2,"0"
"22573","Female","0","1",0,121500,"Working","Secondary","Civil marriage","House / apartment","1919-04-26","1947-08-27","0","0","0","High skill tech staff",2,"0"
"22574","Female","0","1",0,121500,"Working","Secondary","Civil marriage","House / apartment","1919-04-26","1947-08-27","0","0","0","High skill tech staff",2,"0"
