"","ID","Gender","Own_car","Own_realty","No_children","Income","Marital_status","No_family_members","Risk_user"
"20473",5118532,2,0,1,0,135000,2,2,"0"
"20474",5118533,2,0,1,0,135000,2,2,"0"
"20475",5118534,2,1,1,0,225000,2,2,"0"
"20476",5118535,2,0,1,1,81000,2,3,"0"
"20477",5118536,2,0,1,1,81000,2,3,"0"
"20478",5118537,2,0,1,1,81000,2,3,"0"
"20479",5118538,2,0,1,1,81000,2,3,"0"
"20480",5118540,2,0,1,1,81000,2,3,"0"
"20481",5118541,2,0,1,0,72000,2,2,"1"
"20482",5118542,2,0,1,0,72000,2,2,"0"
"20483",5118543,2,0,0,0,130500,2,2,"0"
"20484",5118544,2,1,0,0,270000,2,2,"1"
"20485",5118545,2,1,0,0,270000,2,2,"0"
"20486",5118546,2,1,0,0,270000,2,2,"0"
"20487",5118547,2,1,0,0,270000,2,2,"0"
"20488",5118548,2,1,0,0,270000,2,2,"0"
"20489",5118550,2,1,1,1,157500,2,3,"0"
"20490",5118551,2,1,1,1,157500,2,3,"1"
"20491",5118552,1,1,1,0,135000,2,1,"1"
"20492",5118553,1,1,1,0,135000,2,1,"0"
"20493",5118555,2,0,1,0,126000,NA,1,"0"
"20494",5118556,2,0,1,0,126000,NA,1,"1"
"20495",5118557,2,0,1,0,126000,NA,1,"0"
"20496",5118559,2,0,1,0,126000,NA,1,"1"
"20497",5118560,2,0,1,0,126000,NA,1,"0"
"20498",5118561,2,1,1,0,180000,2,2,"0"
"20499",5118563,2,1,1,0,180000,2,2,"0"
"20500",5118564,2,1,1,0,180000,2,2,"0"
"20501",5118566,2,0,1,2,147150,2,4,"0"
"20502",5118567,2,0,1,0,157500,NA,1,"0"
"20503",5118570,2,0,1,0,157500,NA,1,"0"
"20504",5118571,2,0,1,0,157500,NA,1,"0"
"20505",5118572,2,0,1,0,157500,NA,1,"0"
"20506",5118573,2,0,1,0,157500,NA,1,"0"
"20507",5118574,2,0,1,0,157500,NA,1,"0"
"20508",5118575,1,1,1,0,247500,NA,1,"0"
"20509",5118576,1,1,1,0,247500,NA,1,"0"
"20510",5118577,1,1,1,0,247500,NA,1,"0"
"20511",5118580,2,1,1,0,180000,2,2,"0"
"20512",5118581,2,1,1,0,180000,2,2,"0"
"20513",5118594,2,0,1,0,81000,2,2,"0"
"20514",5118595,2,0,1,0,81000,2,2,"0"
"20515",5118596,2,0,1,0,81000,2,2,"0"
"20516",5118597,1,1,0,0,315000,2,2,"0"
"20517",5118598,1,1,0,0,315000,2,2,"0"
"20518",5118600,1,0,1,1,315000,2,2,"0"
"20519",5118602,2,0,0,1,135000,2,3,"0"
"20520",5118603,2,0,0,1,135000,2,3,"0"
"20521",5118604,2,0,0,1,135000,2,3,"0"
"20522",5118605,2,0,0,1,135000,2,3,"0"
"20523",5118606,2,0,0,1,135000,2,3,"0"
"20524",5118607,2,0,0,1,135000,2,3,"0"
"20525",5118608,2,0,0,1,135000,2,3,"0"
"20526",5118609,2,1,1,0,202500,NA,1,"1"
"20527",5118611,2,1,1,0,202500,NA,1,"0"
"20528",5118612,2,1,1,0,202500,NA,1,"0"
"20529",5118613,2,1,1,0,202500,NA,1,"0"
"20530",5118614,2,1,1,2,99000,2,4,"0"
"20531",5118615,1,0,1,0,247500,2,2,"0"
"20532",5118616,1,0,1,0,247500,2,2,"0"
"20533",5118617,2,0,0,0,270000,NA,1,"0"
"20534",5118618,2,0,0,0,270000,NA,1,"0"
"20535",5118619,2,0,1,0,225000,NA,1,"0"
"20536",5118620,2,0,1,0,225000,NA,1,"1"
"20537",5118621,2,0,0,1,180000,2,3,"1"
"20538",5118622,2,0,0,1,180000,2,3,"0"
"20539",5118623,2,0,0,1,180000,2,3,"1"
"20540",5118624,2,0,0,1,180000,2,3,"1"
"20541",5118625,2,0,0,1,180000,2,3,"1"
"20542",5118626,2,0,0,1,180000,2,3,"1"
"20543",5118627,2,1,0,3,675000,2,5,"0"
"20544",5118628,2,1,0,3,675000,2,5,"0"
"20545",5118629,2,1,0,3,675000,2,5,"0"
"20546",5118630,2,0,0,1,67500,2,3,"0"
"20547",5118632,2,0,0,0,117000,2,1,"0"
"20548",5118635,2,0,0,1,67500,2,3,"0"
"20549",5118636,2,0,0,1,67500,2,3,"0"
"20550",5118637,1,1,0,0,9e+05,2,2,"0"
"20551",5118638,1,1,0,0,9e+05,2,2,"0"
"20552",5118639,1,1,0,0,9e+05,2,2,"0"
"20553",5118640,1,1,0,0,9e+05,2,2,"0"
"20554",5118641,1,1,0,0,9e+05,2,2,"0"
"20555",5118642,1,1,0,0,9e+05,2,2,"0"
"20556",5118643,2,0,0,1,112500,2,3,"1"
"20557",5118644,2,0,0,1,112500,2,3,"1"
"20558",5118647,2,0,1,2,270000,NA,3,"1"
"20559",5118648,2,0,1,2,270000,NA,3,"1"
"20560",5118649,2,0,1,2,270000,NA,3,"0"
"20561",5118650,2,0,1,2,270000,NA,3,"1"
"20562",5125127,2,0,1,0,112500,NA,1,"0"
"20563",5125129,2,0,1,0,315000,2,2,"0"
"20564",5125130,2,0,1,0,315000,2,2,"0"
"20565",5125133,2,0,1,0,220500,2,1,"0"
"20566",5125134,2,0,1,0,220500,2,1,"0"
"20567",5125136,2,0,1,0,220500,2,1,"0"
"20568",5125137,2,0,1,0,220500,2,1,"0"
"20569",5125145,1,1,1,2,360000,2,4,"0"
"20570",5125147,1,0,1,0,180000,NA,1,"0"
"20571",5125148,1,1,1,1,225000,2,2,"0"
"20572",5125154,1,0,1,1,234000,2,3,"0"
"20573",5125156,1,0,1,1,234000,2,3,"0"
"20574",5125157,1,0,1,1,234000,2,3,"0"
"20575",5125158,1,0,1,1,234000,2,3,"0"
"20576",5125159,1,0,1,1,234000,2,3,"0"
"20577",5125160,1,0,1,1,234000,2,3,"0"
"20578",5125161,1,0,1,1,234000,2,3,"1"
"20579",5125162,1,0,1,1,234000,2,3,"0"
"20580",5125163,1,0,1,1,234000,2,3,"0"
"20581",5125164,1,0,1,1,234000,2,3,"0"
"20582",5125165,1,0,1,1,234000,2,3,"0"
"20583",5125166,1,0,1,1,234000,2,3,"0"
"20584",5125170,1,1,1,2,135000,2,4,"0"
"20585",5125172,2,1,1,0,157500,2,2,"0"
"20586",5125173,2,1,1,0,157500,2,2,"0"
"20587",5125174,2,1,1,0,157500,2,2,"0"
"20588",5125175,2,0,1,2,157500,2,4,"0"
"20589",5125176,2,0,1,2,157500,2,4,"0"
"20590",5125177,2,0,1,2,90000,2,4,"0"
"20591",5125178,2,0,1,2,90000,2,4,"0"
"20592",5125179,2,0,1,2,90000,2,4,"0"
"20593",5125180,2,0,1,2,90000,2,4,"0"
"20594",5125181,2,1,1,0,112500,2,2,"0"
"20595",5125182,2,1,1,0,112500,2,2,"0"
"20596",5125184,1,0,1,1,225000,2,2,"0"
"20597",5125185,1,0,1,1,225000,2,2,"0"
"20598",5125196,2,0,1,0,202500,NA,1,"0"
"20599",5125197,2,0,1,0,202500,NA,1,"0"
"20600",5125198,2,0,1,0,202500,NA,1,"0"
"20601",5125200,2,0,1,0,202500,NA,1,"0"
"20602",5125202,2,0,1,0,202500,NA,1,"0"
"20603",5125203,2,0,1,0,202500,NA,1,"0"
"20604",5125205,2,0,1,0,202500,NA,1,"0"
"20605",5125206,2,0,1,0,202500,NA,1,"0"
"20606",5125207,2,0,1,0,202500,NA,1,"0"
"20607",5125208,2,0,1,0,202500,NA,1,"0"
"20608",5125214,1,0,1,0,675000,2,2,"0"
"20609",5125215,1,0,1,0,675000,2,2,"0"
"20610",5125216,1,0,1,0,675000,2,2,"0"
"20611",5125217,1,0,1,0,675000,2,2,"0"
"20612",5125218,1,0,1,0,675000,2,2,"0"
"20613",5125219,1,0,1,0,675000,2,2,"0"
"20614",5125220,2,0,1,1,90000,NA,2,"0"
"20615",5125221,2,0,1,1,90000,NA,2,"0"
"20616",5125222,2,0,1,1,90000,NA,2,"0"
"20617",5125223,2,0,1,1,90000,NA,2,"0"
"20618",5125224,2,0,1,1,90000,NA,2,"0"
"20619",5125225,2,0,1,2,157500,2,4,"0"
"20620",5125226,2,0,1,2,157500,2,4,"0"
"20621",5125227,2,0,1,2,157500,2,4,"0"
"20622",5125229,2,0,1,2,157500,2,4,"0"
"20623",5125230,2,0,1,2,157500,2,4,"0"
"20624",5125231,2,0,1,2,157500,2,4,"0"
"20625",5125232,2,0,1,2,157500,2,4,"0"
"20626",5125233,2,0,1,2,157500,2,4,"0"
"20627",5125234,2,0,1,2,157500,2,4,"0"
"20628",5125235,2,0,1,2,157500,2,4,"0"
"20629",5125236,2,0,1,2,157500,2,4,"0"
"20630",5125237,2,0,1,2,157500,2,4,"0"
"20631",5125238,2,1,1,0,166500,2,2,"0"
"20632",5125239,2,0,1,1,157500,2,3,"0"
"20633",5125240,2,0,1,1,157500,2,3,"0"
"20634",5125242,2,0,1,0,180000,2,2,"0"
"20635",5125243,2,0,1,0,180000,2,2,"0"
"20636",5125244,1,0,1,1,225000,NA,2,"0"
"20637",5125245,1,0,1,1,225000,NA,2,"0"
"20638",5125246,1,0,1,1,225000,NA,2,"0"
"20639",5125247,1,0,1,1,225000,NA,2,"0"
"20640",5125248,1,0,1,1,225000,NA,2,"0"
"20641",5125249,1,0,1,1,225000,NA,2,"0"
"20642",5125250,1,0,1,1,225000,NA,2,"0"
"20643",5125257,1,1,1,0,225000,2,2,"1"
"20644",5125258,1,1,1,0,225000,2,2,"0"
"20645",5125259,1,1,1,0,225000,2,2,"1"
"20646",5125260,1,1,1,0,225000,2,2,"0"
"20647",5125270,1,0,0,1,360000,2,3,"0"
"20648",5125271,1,0,0,1,360000,2,3,"0"
"20649",5125272,1,0,0,1,360000,2,3,"0"
"20650",5125273,1,0,0,1,360000,2,3,"0"
"20651",5125274,1,0,0,1,360000,2,3,"0"
"20652",5125275,2,0,1,1,90000,2,3,"0"
"20653",5125276,2,0,1,1,90000,2,3,"0"
"20654",5125277,2,0,1,1,90000,2,3,"0"
"20655",5125280,2,0,1,1,90000,2,3,"0"
"20656",5125281,2,0,1,1,90000,2,3,"0"
"20657",5125282,2,0,1,1,90000,2,3,"0"
"20658",5125283,2,0,1,1,90000,2,3,"0"
"20659",5125284,2,0,1,1,90000,2,3,"0"
"20660",5125286,2,0,0,1,202500,2,2,"0"
"20661",5125288,2,0,0,1,202500,2,2,"0"
"20662",5125289,2,0,0,1,202500,2,2,"1"
"20663",5125290,2,0,0,1,202500,2,2,"0"
"20664",5125291,2,0,0,1,202500,2,2,"0"
"20665",5125293,2,1,0,0,126000,2,1,"0"
"20666",5125294,2,1,0,0,126000,2,1,"0"
"20667",5125295,2,1,0,0,126000,2,1,"0"
"20668",5125296,2,1,0,0,126000,2,1,"1"
"20669",5125306,1,0,1,0,180000,NA,1,"0"
"20670",5125307,1,0,1,0,180000,NA,1,"0"
"20671",5125308,1,0,1,3,157500,2,5,"0"
"20672",5125309,1,0,1,3,157500,2,5,"0"
"20673",5125310,1,0,1,3,157500,2,5,"1"
"20674",5125311,1,0,1,3,157500,2,5,"1"
"20675",5125312,1,0,1,3,157500,2,5,"0"
"20676",5125313,1,0,1,3,157500,2,5,"1"
"20677",5125314,1,0,1,3,157500,2,5,"0"
"20678",5125326,2,1,0,0,135000,2,2,"0"
"20679",5125327,2,1,0,0,135000,2,2,"1"
"20680",5125328,1,1,1,2,337500,2,4,"0"
"20681",5125330,1,1,1,2,337500,2,4,"0"
"20682",5125331,1,1,1,2,337500,2,4,"1"
"20683",5125332,1,1,1,2,337500,2,4,"0"
"20684",5125333,1,1,1,2,337500,2,4,"1"
"20685",5125334,1,1,1,2,337500,2,4,"0"
"20686",5125335,1,1,1,2,337500,2,4,"1"
"20687",5125336,1,1,1,2,337500,2,4,"0"
"20688",5125337,1,1,1,2,337500,2,4,"0"
"20689",5125338,2,1,1,0,157500,2,2,"0"
"20690",5125339,2,1,1,0,157500,2,2,"1"
"20691",5125340,2,1,1,0,157500,2,2,"1"
"20692",5125341,2,1,1,0,157500,2,2,"1"
"20693",5125348,2,0,1,0,157500,NA,1,"0"
"20694",5125350,2,0,1,0,180000,NA,1,"0"
"20695",5125351,2,0,1,0,180000,NA,1,"0"
"20696",5125352,2,0,1,0,180000,NA,1,"0"
"20697",5125353,2,0,1,0,180000,NA,1,"0"
"20698",5125356,1,1,0,0,135000,2,2,"0"
"20699",5125357,1,1,0,0,135000,2,2,"0"
"20700",5125359,1,1,0,0,135000,2,2,"0"
"20701",5125362,1,1,0,0,135000,2,2,"0"
"20702",5125363,1,1,0,0,135000,2,2,"0"
"20703",5125364,1,1,0,0,135000,2,2,"0"
"20704",5125387,2,0,1,0,135000,NA,1,"0"
"20705",5125388,2,0,1,0,135000,NA,1,"0"
"20706",5125389,2,0,1,0,135000,NA,1,"0"
"20707",5125390,2,0,1,0,135000,NA,1,"0"
"20708",5125391,2,0,1,0,135000,NA,1,"0"
"20709",5125392,2,0,1,0,135000,NA,1,"0"
"20710",5125393,1,1,0,0,292500,2,2,"0"
"20711",5125394,1,1,0,0,292500,2,2,"0"
"20712",5125395,1,1,0,0,292500,2,2,"0"
"20713",5125396,1,1,0,0,292500,2,2,"0"
"20714",5125397,1,1,0,0,112500,2,2,"0"
"20715",5125398,1,1,0,0,112500,2,2,"0"
"20716",5125399,1,1,0,0,112500,2,2,"1"
"20717",5125400,1,1,0,0,112500,2,2,"0"
"20718",5125401,1,1,0,0,112500,2,2,"0"
"20719",5125410,1,0,1,0,135000,2,2,"0"
"20720",5125411,1,0,1,0,135000,2,2,"0"
"20721",5125412,2,0,0,1,157500,2,3,"1"
"20722",5125413,1,1,1,2,130500,2,4,"1"
"20723",5125414,1,1,1,2,130500,2,4,"0"
"20724",5125415,1,1,1,2,130500,2,4,"1"
"20725",5125416,1,1,1,2,130500,2,4,"0"
"20726",5125417,1,1,1,2,130500,2,4,"0"
"20727",5125418,1,1,1,2,130500,2,4,"0"
"20728",5125419,1,1,1,2,130500,2,4,"0"
"20729",5125422,2,0,1,0,247500,2,2,"0"
"20730",5125425,2,1,1,1,189000,2,3,"0"
"20731",5125427,2,1,1,1,189000,2,3,"0"
"20732",5125428,2,1,1,1,189000,2,3,"0"
"20733",5125429,2,0,1,0,315000,2,1,"0"
"20734",5125430,2,0,1,0,315000,2,1,"0"
"20735",5125431,1,1,0,0,162000,2,2,"0"
"20736",5125432,1,1,0,0,162000,2,2,"0"
"20737",5125433,1,1,0,0,162000,2,2,"0"
"20738",5125434,1,1,0,0,162000,2,2,"0"
"20739",5125447,2,0,1,0,337500,NA,1,"0"
"20740",5125452,2,0,1,0,337500,NA,1,"0"
"20741",5125453,2,0,1,0,337500,NA,1,"0"
"20742",5125454,2,0,1,0,337500,NA,1,"0"
"20743",5125455,2,0,1,0,337500,NA,1,"0"
"20744",5125456,2,0,1,0,337500,NA,1,"0"
"20745",5125457,1,1,0,1,135000,2,3,"0"
"20746",5125458,1,1,0,1,135000,2,3,"0"
"20747",5125459,1,1,0,1,135000,2,3,"0"
"20748",5125460,2,0,0,1,112500,2,3,"0"
"20749",5125461,2,0,0,1,112500,2,3,"0"
"20750",5125462,1,0,1,1,112500,2,3,"0"
"20751",5125463,1,0,1,1,112500,2,3,"0"
"20752",5125464,1,0,1,1,112500,2,3,"0"
"20753",5125465,1,0,1,1,112500,2,3,"0"
"20754",5125466,1,0,1,1,112500,2,3,"0"
"20755",5125467,1,0,1,1,112500,2,3,"0"
"20756",5125468,1,0,1,1,112500,2,3,"0"
"20757",5125474,2,1,1,0,207000,2,2,"0"
"20758",5125475,2,1,1,0,207000,2,2,"0"
"20759",5125481,1,0,1,0,180000,2,2,"0"
"20760",5125487,1,1,0,1,135000,2,3,"0"
"20761",5125488,1,1,0,1,135000,2,3,"0"
"20762",5125489,1,1,0,1,135000,2,3,"0"
"20763",5125490,1,1,0,1,135000,2,3,"0"
"20764",5125491,1,1,0,1,135000,2,3,"0"
"20765",5125495,1,1,1,0,315000,2,2,"0"
"20766",5125497,1,1,1,0,315000,2,2,"0"
"20767",5125500,1,1,0,0,112500,2,2,"0"
"20768",5125508,1,0,1,1,202500,2,3,"1"
"20769",5125509,1,0,1,1,202500,2,3,"0"
"20770",5125510,1,0,1,1,202500,2,3,"1"
"20771",5125512,1,0,1,1,202500,2,3,"0"
"20772",5125514,1,0,1,1,202500,2,3,"0"
"20773",5125515,1,0,1,1,202500,2,3,"0"
"20774",5125516,1,0,1,1,202500,2,3,"0"
"20775",5125517,1,0,1,1,202500,2,3,"1"
"20776",5125518,1,0,1,1,202500,2,3,"0"
"20777",5125519,1,0,1,1,202500,2,3,"0"
"20778",5125523,1,0,0,2,171000,2,4,"0"
"20779",5125524,1,0,0,2,171000,2,4,"1"
"20780",5125525,1,0,0,2,171000,2,4,"0"
"20781",5125526,1,0,0,2,171000,2,4,"1"
"20782",5125527,1,0,0,2,171000,2,4,"1"
"20783",5125528,1,0,0,2,171000,2,4,"1"
"20784",5125533,2,0,0,0,49500,2,2,"0"
"20785",5125534,2,0,0,0,49500,2,2,"0"
"20786",5125535,1,1,1,0,225000,2,2,"0"
"20787",5125536,1,0,0,1,180000,2,3,"0"
"20788",5125537,1,0,0,1,180000,2,3,"0"
"20789",5125539,1,0,0,0,180000,2,2,"0"
"20790",5125540,1,0,0,0,180000,2,2,"0"
"20791",5125542,1,0,0,0,180000,2,2,"0"
"20792",5125543,1,1,0,0,427500,2,2,"0"
"20793",5125544,1,1,0,0,427500,2,2,"1"
"20794",5125545,1,1,0,0,427500,2,2,"0"
"20795",5125546,1,1,0,0,427500,2,2,"0"
"20796",5125547,1,1,0,0,427500,2,2,"0"
"20797",5125548,2,0,1,0,225000,2,2,"1"
"20798",5125549,2,0,1,0,225000,2,2,"1"
"20799",5125550,2,0,1,0,225000,2,2,"1"
"20800",5125551,2,0,1,0,225000,2,2,"0"
"20801",5125552,2,0,1,0,225000,2,2,"1"
"20802",5125553,2,0,0,0,94500,NA,1,"0"
"20803",5125554,2,0,0,0,94500,NA,1,"0"
"20804",5125555,2,0,0,0,94500,NA,1,"0"
"20805",5125556,2,0,0,0,94500,NA,1,"0"
"20806",5125557,2,0,0,0,94500,NA,1,"0"
"20807",5125558,2,0,0,0,94500,NA,1,"0"
"20808",5125559,1,1,0,0,225000,2,2,"1"
"20809",5125560,1,1,0,0,225000,2,2,"0"
"20810",5125561,2,0,0,3,135000,2,5,"0"
"20811",5125579,1,1,1,0,315000,NA,1,"0"
"20812",5125580,1,1,1,0,315000,NA,1,"0"
"20813",5125581,1,1,1,0,315000,NA,1,"0"
"20814",5125597,2,0,0,0,90000,NA,1,"1"
"20815",5125599,2,1,1,0,450000,2,2,"0"
"20816",5125600,2,1,1,0,450000,2,2,"1"
"20817",5125601,2,1,1,0,450000,2,2,"0"
"20818",5125602,2,1,1,0,450000,2,2,"1"
"20819",5125603,2,1,1,0,450000,2,2,"0"
"20820",5125604,2,1,1,0,450000,2,2,"1"
"20821",5125605,2,0,1,1,243000,2,2,"0"
"20822",5125606,2,0,1,1,243000,2,2,"0"
"20823",5125607,2,0,0,0,202500,2,1,"1"
"20824",5125608,2,0,0,0,202500,2,1,"1"
"20825",5125609,1,1,1,0,247500,2,2,"0"
"20826",5125610,1,1,1,0,247500,2,2,"0"
"20827",5125611,1,1,1,0,247500,2,2,"0"
"20828",5125612,1,1,1,0,247500,2,2,"1"
"20829",5125613,2,0,0,0,126000,2,2,"0"
"20830",5125614,2,0,0,0,126000,2,2,"0"
"20831",5125615,2,0,0,0,126000,2,2,"0"
"20832",5125616,2,0,0,0,126000,2,2,"0"
"20833",5125617,2,0,0,0,126000,2,2,"0"
"20834",5125618,2,0,0,0,126000,2,2,"0"
"20835",5125619,2,0,0,0,126000,2,2,"0"
"20836",5125620,1,1,1,0,112500,2,2,"0"
"20837",5125621,1,1,1,0,112500,2,2,"0"
"20838",5125622,1,1,1,0,112500,2,2,"0"
"20839",5125623,1,1,1,0,112500,2,2,"0"
"20840",5125624,1,1,1,0,112500,2,2,"0"
"20841",5125625,1,1,1,0,112500,2,2,"0"
"20842",5125626,1,1,1,0,112500,2,2,"0"
"20843",5125628,2,0,0,1,198000,2,3,"0"
"20844",5125640,1,0,0,0,157500,2,2,"1"
"20845",5125641,1,0,0,0,157500,2,2,"0"
"20846",5125642,1,0,0,0,157500,2,2,"1"
"20847",5125643,2,0,1,0,112500,2,1,"0"
"20848",5125644,2,0,1,0,112500,2,1,"0"
"20849",5125655,1,1,0,0,247500,2,2,"0"
"20850",5125656,1,1,0,0,247500,2,2,"0"
"20851",5125657,1,1,0,0,247500,2,2,"0"
"20852",5125658,1,1,0,0,247500,2,2,"1"
"20853",5125661,2,0,0,0,45000,2,2,"0"
"20854",5125662,2,0,0,0,45000,2,2,"1"
"20855",5125663,2,0,0,0,45000,2,2,"1"
"20856",5125664,2,0,0,0,45000,2,2,"0"
"20857",5125665,2,0,0,0,45000,2,2,"1"
"20858",5125666,2,0,0,0,45000,2,2,"0"
"20859",5125667,2,0,0,0,45000,2,2,"1"
"20860",5125669,2,0,0,0,45000,2,2,"1"
"20861",5125670,2,0,0,0,45000,2,2,"0"
"20862",5125671,2,0,0,0,45000,2,2,"0"
"20863",5125672,2,0,0,0,45000,2,2,"0"
"20864",5125674,2,1,1,0,292500,NA,1,"0"
"20865",5125675,2,1,1,0,292500,NA,1,"0"
"20866",5125676,2,1,1,0,292500,NA,1,"0"
"20867",5125677,2,1,1,0,292500,NA,1,"0"
"20868",5125678,2,0,0,0,337500,2,2,"0"
"20869",5125679,2,0,0,0,337500,2,2,"0"
"20870",5125680,2,0,0,0,337500,2,2,"0"
"20871",5125681,2,0,0,0,337500,2,2,"0"
"20872",5125682,2,0,1,1,225000,2,3,"0"
"20873",5125684,2,0,1,1,225000,2,3,"0"
"20874",5125685,2,0,1,1,225000,2,3,"0"
"20875",5125686,2,0,1,1,225000,2,3,"0"
"20876",5125687,2,0,1,1,225000,2,3,"0"
"20877",5125688,2,0,1,1,225000,2,3,"0"
"20878",5125689,2,0,1,1,225000,2,3,"0"
"20879",5125690,2,0,1,1,225000,2,3,"0"
"20880",5125693,1,1,1,1,135000,2,3,"0"
"20881",5125694,1,1,1,1,135000,2,3,"1"
"20882",5125695,1,1,1,1,135000,2,3,"0"
"20883",5125696,1,1,1,1,135000,2,3,"1"
"20884",5125697,1,1,1,1,135000,2,3,"0"
"20885",5125698,1,1,1,1,135000,2,3,"1"
"20886",5125699,1,1,1,1,135000,2,3,"1"
"20887",5125700,1,1,1,1,135000,2,3,"1"
"20888",5125701,1,1,1,1,135000,2,3,"1"
"20889",5125702,2,1,1,1,207000,2,3,"0"
"20890",5125703,2,1,1,1,207000,2,3,"0"
"20891",5125704,2,1,1,1,207000,2,3,"0"
"20892",5125705,2,1,1,1,207000,2,3,"0"
"20893",5125707,2,1,1,0,135000,2,2,"0"
"20894",5125708,2,1,1,0,135000,2,2,"1"
"20895",5125710,2,1,1,0,135000,2,2,"0"
"20896",5125712,2,1,1,0,135000,2,2,"0"
"20897",5125714,2,1,1,0,135000,2,2,"0"
"20898",5125716,2,1,1,0,135000,2,2,"1"
"20899",5125717,2,1,1,0,135000,2,2,"0"
"20900",5125718,2,1,1,0,135000,2,2,"0"
"20901",5125719,2,1,1,0,135000,2,2,"0"
"20902",5125720,2,1,1,0,135000,2,2,"0"
"20903",5125721,1,1,0,0,112500,2,2,"0"
"20904",5125722,1,1,0,0,112500,2,2,"0"
"20905",5125723,2,0,1,1,270000,2,3,"0"
"20906",5125725,2,0,1,0,202500,2,2,"1"
"20907",5125726,2,0,1,0,202500,2,2,"1"
"20908",5125734,2,1,1,0,81000,2,2,"0"
"20909",5125735,2,1,1,0,81000,2,2,"0"
"20910",5125736,2,1,1,0,81000,2,2,"0"
"20911",5125737,2,1,1,0,81000,2,2,"0"
"20912",5125740,2,1,1,0,81000,2,2,"0"
"20913",5125741,2,1,1,0,81000,2,2,"0"
"20914",5125743,2,1,1,0,81000,2,2,"0"
"20915",5125749,2,0,1,0,99000,2,2,"0"
"20916",5125750,2,0,1,0,99000,2,2,"0"
"20917",5125751,2,0,1,0,99000,2,2,"0"
"20918",5125752,2,1,1,1,292500,NA,2,"0"
"20919",5125754,1,1,1,1,225000,2,3,"0"
"20920",5125755,1,1,1,1,225000,2,3,"0"
"20921",5125756,1,1,1,1,225000,2,3,"0"
"20922",5125758,1,1,1,1,225000,2,3,"0"
"20923",5125761,1,0,1,0,270000,NA,1,"1"
"20924",5125763,1,1,0,1,135000,NA,3,"1"
"20925",5125764,1,1,1,1,135000,2,3,"0"
"20926",5125766,2,0,1,1,112500,NA,2,"0"
"20927",5125768,2,0,1,1,180000,2,3,"1"
"20928",5125769,2,0,1,1,180000,2,3,"1"
"20929",5125797,2,0,1,0,157500,2,2,"1"
"20930",5125798,2,0,1,0,157500,2,2,"0"
"20931",5125799,2,0,1,0,157500,2,2,"0"
"20932",5125800,2,0,1,0,157500,2,2,"0"
"20933",5125802,2,0,1,0,157500,2,2,"0"
"20934",5125803,2,0,1,0,270000,2,1,"1"
"20935",5125804,2,0,1,0,270000,2,1,"0"
"20936",5125805,2,0,1,0,270000,2,1,"1"
"20937",5125806,2,0,1,0,270000,2,1,"0"
"20938",5125807,2,0,1,0,270000,2,1,"0"
"20939",5125808,2,0,1,0,270000,2,1,"0"
"20940",5125809,1,1,1,0,225000,NA,1,"0"
"20941",5125810,1,1,1,0,225000,NA,1,"0"
"20942",5125811,1,1,1,0,225000,NA,1,"0"
"20943",5125812,1,1,1,0,225000,NA,1,"0"
"20944",5125813,1,1,1,0,225000,NA,1,"0"
"20945",5125815,2,1,0,0,450000,2,2,"0"
"20946",5125816,2,1,0,0,450000,2,2,"1"
"20947",5125818,2,1,0,0,450000,2,2,"0"
"20948",5125819,2,0,1,2,157500,2,4,"0"
"20949",5125822,2,0,1,2,157500,2,4,"0"
"20950",5125824,2,0,1,2,157500,2,4,"0"
"20951",5125826,1,1,1,0,360000,2,2,"0"
"20952",5125827,1,1,1,0,360000,2,2,"0"
"20953",5125828,1,1,1,0,360000,2,2,"0"
"20954",5125829,1,1,1,0,360000,2,2,"0"
"20955",5125830,1,1,1,0,360000,2,2,"1"
"20956",5125831,1,0,1,0,270000,NA,1,"0"
"20957",5125832,1,0,1,0,270000,NA,1,"1"
"20958",5125833,1,0,1,0,270000,NA,1,"1"
"20959",5125836,1,1,1,0,382500,2,2,"0"
"20960",5125837,1,1,1,0,382500,2,2,"0"
"20961",5125840,1,1,1,0,382500,2,2,"0"
"20962",5125841,1,1,1,0,382500,2,2,"0"
"20963",5125842,1,1,1,0,382500,2,2,"0"
"20964",5125843,1,1,1,0,382500,2,2,"0"
"20965",5125846,2,0,0,0,234000,NA,1,"0"
"20966",5125847,2,0,0,0,234000,NA,1,"0"
"20967",5125848,2,0,0,0,234000,NA,1,"0"
"20968",5125849,2,0,0,0,234000,NA,1,"0"
"20969",5125850,2,0,0,0,234000,NA,1,"0"
"20970",5125851,2,0,0,0,234000,NA,1,"0"
"20971",5125852,2,0,0,0,234000,NA,1,"1"
"20972",5125853,2,0,0,0,234000,NA,1,"0"
"20973",5125854,2,0,0,0,234000,NA,1,"0"
"20974",5125855,2,0,0,0,234000,NA,1,"0"
"20975",5125856,2,0,0,0,234000,NA,1,"1"
"20976",5125859,1,1,0,0,382500,2,2,"1"
"20977",5125860,1,1,0,0,382500,2,2,"0"
"20978",5125874,1,1,1,1,270000,2,2,"0"
"20979",5125875,2,0,0,0,157500,NA,1,"0"
"20980",5125876,2,1,1,2,180000,2,4,"0"
"20981",5125877,2,1,1,2,180000,2,4,"0"
"20982",5125878,2,1,1,2,180000,2,4,"0"
"20983",5125879,2,1,1,2,180000,2,4,"0"
"20984",5125880,2,1,1,2,180000,2,4,"0"
